pscore,model,method,specialty,horizon_range
2.730870799722265,ridge,Single,dis_gastroenterology,8-14
2.150962785358621,ridge,Single,dis_gastroenterology,8-14
1.7802210794719013,ridge,Single,dis_gastroenterology,8-14
2.911769750756725,ridge,Single,dis_gastroenterology,8-14
2.2899129591337064,ridge,Single,dis_gastroenterology,8-14
3.2118756245120017,ridge,Single,dis_gastroenterology,8-14
1.8283142393703797,ridge,Single,dis_gastroenterology,8-14
2.7664683591496875,ridge,Single,dis_gastroenterology,8-14
2.7875867478002183,ridge,Single,dis_gastroenterology,8-14
2.6111193102479153,ridge,Single,dis_gastroenterology,8-14
1.6484383016440474,ridge,Single,dis_gastroenterology,8-14
4.253551397925221,ridge,Single,dis_gastroenterology,8-14
1.6524821538077172,ridge,Single,dis_gastroenterology,8-14
3.9686014077916525,ridge,Single,dis_gastroenterology,8-14
2.7507576708909256,ridge,Single,dis_gastroenterology,8-14
1.6608448514130685,ridge,Single,dis_gastroenterology,8-14
3.6739860311004535,ridge,Single,dis_gastroenterology,8-14
1.6891891943781772,ridge,Single,dis_gastroenterology,8-14
1.6025428221011295,ridge,Single,dis_gastroenterology,8-14
2.870158897939892,ridge,Multi,dis_gastroenterology,8-14
3.3451391807022133,ridge,Multi,dis_gastroenterology,8-14
2.7733049470714244,ridge,Multi,dis_gastroenterology,8-14
2.261967155098238,ridge,Multi,dis_gastroenterology,8-14
3.592697479267888,ridge,Multi,dis_gastroenterology,8-14
2.617324172223698,ridge,Multi,dis_gastroenterology,8-14
2.4736032205202707,ridge,Multi,dis_gastroenterology,8-14
2.598150058089474,ridge,Multi,dis_gastroenterology,8-14
2.9110763293728477,ridge,Multi,dis_gastroenterology,8-14
2.745833479291482,ridge,Multi,dis_gastroenterology,8-14
2.601565390731222,ridge,Multi,dis_gastroenterology,8-14
3.366154446942972,ridge,Multi,dis_gastroenterology,8-14
2.2972246456493006,ridge,Multi,dis_gastroenterology,8-14
2.449825881007509,ridge,Multi,dis_gastroenterology,8-14
3.1958508204431033,ridge,Multi,dis_gastroenterology,8-14
2.883014401460272,ridge,Multi,dis_gastroenterology,8-14
2.3760109234026623,ridge,Multi,dis_gastroenterology,8-14
2.9302462118454726,ridge,Multi,dis_gastroenterology,8-14
2.5029833996209088,ridge,Multi,dis_gastroenterology,8-14
3.0487412312528144,ridge,Multi,dis_gastroenterology,8-14
2.6252652154124982,ridge,Multi,dis_gastroenterology,8-14
2.705851636456355,ridge,Multi,dis_gastroenterology,8-14
3.489757253747695,ridge,Multi,dis_gastroenterology,8-14
2.0319908368698276,ridge,Multi,dis_gastroenterology,8-14
4.576630800460474,ridge,Multi,dis_gastroenterology,8-14
3.7570118553368594,ridge,Multi,dis_gastroenterology,8-14
3.0783598085528276,ridge,Multi,dis_gastroenterology,8-14
3.7283781693845417,ridge,Multi,dis_gastroenterology,8-14
2.235247019276657,ridge,Multi,dis_gastroenterology,8-14
2.9192340615068813,ridge,Multi,dis_gastroenterology,8-14
2.47349880313726,ridge,Single,dis_gastroenterology,15-21
3.6516564989480713,ridge,Single,dis_gastroenterology,15-21
2.7897144690814213,ridge,Single,dis_gastroenterology,15-21
2.2779414075552538,ridge,Single,dis_gastroenterology,15-21
1.5019574982455823,ridge,Single,dis_gastroenterology,15-21
2.3017343307651985,ridge,Single,dis_gastroenterology,15-21
2.18517061241022,ridge,Single,dis_gastroenterology,15-21
2.0171622281610757,ridge,Single,dis_gastroenterology,15-21
2.4637935704906604,ridge,Single,dis_gastroenterology,15-21
2.6198586549215084,ridge,Single,dis_gastroenterology,15-21
2.343039630358205,ridge,Single,dis_gastroenterology,15-21
1.5852485849129923,ridge,Single,dis_gastroenterology,15-21
2.194041426309219,ridge,Single,dis_gastroenterology,15-21
1.8720695601155977,ridge,Single,dis_gastroenterology,15-21
1.4606449942551107,ridge,Single,dis_gastroenterology,15-21
1.7424684277247509,ridge,Single,dis_gastroenterology,15-21
3.890182915488572,ridge,Single,dis_gastroenterology,15-21
2.1733160045910314,ridge,Single,dis_gastroenterology,15-21
2.037398729122409,ridge,Single,dis_gastroenterology,15-21
2.088800261598027,ridge,Single,dis_gastroenterology,15-21
2.1192800006762003,ridge,Single,dis_gastroenterology,15-21
3.3961764143951245,ridge,Single,dis_gastroenterology,15-21
2.669310996941875,ridge,Single,dis_gastroenterology,15-21
3.4129175483934353,ridge,Single,dis_gastroenterology,15-21
3.3933375312086946,ridge,Single,dis_gastroenterology,15-21
2.0849681633861583,ridge,Single,dis_gastroenterology,15-21
2.9792510775613095,ridge,Single,dis_gastroenterology,15-21
2.2084336962493496,ridge,Single,dis_gastroenterology,15-21
1.6014204623409543,ridge,Single,dis_gastroenterology,15-21
1.0566593584272035,ridge,Single,dis_gastroenterology,15-21
2.9916632322042482,ridge,Multi,dis_gastroenterology,15-21
3.782054049612987,ridge,Multi,dis_gastroenterology,15-21
2.958820289968441,ridge,Multi,dis_gastroenterology,15-21
3.612920963581236,ridge,Multi,dis_gastroenterology,15-21
2.3786037216580236,ridge,Multi,dis_gastroenterology,15-21
2.982845240863898,ridge,Multi,dis_gastroenterology,15-21
2.525566562748802,ridge,Multi,dis_gastroenterology,15-21
3.539201666043685,ridge,Multi,dis_gastroenterology,15-21
2.3734372662292444,ridge,Multi,dis_gastroenterology,15-21
2.6391055942320634,ridge,Multi,dis_gastroenterology,15-21
3.099678756599559,ridge,Multi,dis_gastroenterology,15-21
2.075118178939175,ridge,Multi,dis_gastroenterology,15-21
2.0975911852951867,ridge,Multi,dis_gastroenterology,15-21
3.0771596078960104,ridge,Multi,dis_gastroenterology,15-21
2.0827735174698896,ridge,Multi,dis_gastroenterology,15-21
1.9943753436225289,ridge,Multi,dis_gastroenterology,15-21
3.63583644588449,ridge,Multi,dis_gastroenterology,15-21
2.5721629728416247,ridge,Multi,dis_gastroenterology,15-21
2.2659763728400937,ridge,Multi,dis_gastroenterology,15-21
2.2734257402088063,ridge,Multi,dis_gastroenterology,15-21
2.422644714402881,ridge,Multi,dis_gastroenterology,15-21
3.249912542562727,ridge,Multi,dis_gastroenterology,15-21
2.7170201778164484,ridge,Multi,dis_gastroenterology,15-21
4.564784717907694,ridge,Multi,dis_gastroenterology,15-21
3.9282673775137895,ridge,Multi,dis_gastroenterology,15-21
2.191239043883416,ridge,Multi,dis_gastroenterology,15-21
2.7030714954525172,ridge,Multi,dis_gastroenterology,15-21
2.1154379808768367,ridge,Multi,dis_gastroenterology,15-21
3.0712538330931034,ridge,Multi,dis_gastroenterology,15-21
2.1745357856757077,ridge,Multi,dis_gastroenterology,15-21
3.17359425678925,ridge,Single,dis_gastroenterology,22-42
2.4993303448460313,ridge,Single,dis_gastroenterology,22-42
1.9822554949077191,ridge,Single,dis_gastroenterology,22-42
1.7879941206484675,ridge,Single,dis_gastroenterology,22-42
2.0103212960475845,ridge,Single,dis_gastroenterology,22-42
1.9545378848037633,ridge,Single,dis_gastroenterology,22-42
2.065334407100334,ridge,Single,dis_gastroenterology,22-42
2.1084034692903124,ridge,Single,dis_gastroenterology,22-42
2.450796047471021,ridge,Single,dis_gastroenterology,22-42
2.6922930198127735,ridge,Single,dis_gastroenterology,22-42
2.585582406478012,ridge,Single,dis_gastroenterology,22-42
2.1684986641033106,ridge,Single,dis_gastroenterology,22-42
2.1798768089505356,ridge,Single,dis_gastroenterology,22-42
2.2352241042347365,ridge,Single,dis_gastroenterology,22-42
2.91349293428067,ridge,Single,dis_gastroenterology,22-42
2.6169669492312853,ridge,Single,dis_gastroenterology,22-42
2.1295625983082456,ridge,Single,dis_gastroenterology,22-42
2.333932320804312,ridge,Single,dis_gastroenterology,22-42
2.8596765167814033,ridge,Single,dis_gastroenterology,22-42
2.772879683550646,ridge,Single,dis_gastroenterology,22-42
3.357071070832405,ridge,Single,dis_gastroenterology,22-42
3.367589402992545,ridge,Single,dis_gastroenterology,22-42
3.3058116218590707,ridge,Single,dis_gastroenterology,22-42
3.2126024810307197,ridge,Single,dis_gastroenterology,22-42
1.7662213624992975,ridge,Single,dis_gastroenterology,22-42
2.5935159806199364,ridge,Single,dis_gastroenterology,22-42
2.0917716646286673,ridge,Single,dis_gastroenterology,22-42
1.4677461878402394,ridge,Single,dis_gastroenterology,22-42
1.8322827011508096,ridge,Single,dis_gastroenterology,22-42
2.494867091368227,ridge,Single,dis_gastroenterology,22-42
3.3072430157803305,ridge,Multi,dis_gastroenterology,22-42
2.7959586849420286,ridge,Multi,dis_gastroenterology,22-42
2.8035662869512814,ridge,Multi,dis_gastroenterology,22-42
2.537906824662135,ridge,Multi,dis_gastroenterology,22-42
2.5734201090906277,ridge,Multi,dis_gastroenterology,22-42
2.734099741509927,ridge,Multi,dis_gastroenterology,22-42
2.989722276386262,ridge,Multi,dis_gastroenterology,22-42
2.6740247433347752,ridge,Multi,dis_gastroenterology,22-42
2.7638984368383057,ridge,Multi,dis_gastroenterology,22-42
2.8578567403209467,ridge,Multi,dis_gastroenterology,22-42
2.4996588612343063,ridge,Multi,dis_gastroenterology,22-42
2.386542503361728,ridge,Multi,dis_gastroenterology,22-42
2.7635200962790845,ridge,Multi,dis_gastroenterology,22-42
2.5156456621569854,ridge,Multi,dis_gastroenterology,22-42
2.6102038038190947,ridge,Multi,dis_gastroenterology,22-42
2.6731501934770026,ridge,Multi,dis_gastroenterology,22-42
2.1926465561983113,ridge,Multi,dis_gastroenterology,22-42
2.4149677966484355,ridge,Multi,dis_gastroenterology,22-42
2.65078435519555,ridge,Multi,dis_gastroenterology,22-42
2.9047023279748148,ridge,Multi,dis_gastroenterology,22-42
3.203499784050685,ridge,Multi,dis_gastroenterology,22-42
3.267921735544177,ridge,Multi,dis_gastroenterology,22-42
3.774507433156082,ridge,Multi,dis_gastroenterology,22-42
3.5560183425885286,ridge,Multi,dis_gastroenterology,22-42
2.5927759576372464,ridge,Multi,dis_gastroenterology,22-42
2.9978878438902954,ridge,Multi,dis_gastroenterology,22-42
2.723879473740928,ridge,Multi,dis_gastroenterology,22-42
2.5758924268784424,ridge,Multi,dis_gastroenterology,22-42
2.6591436276512574,ridge,Multi,dis_gastroenterology,22-42
3.204178181525296,ridge,Multi,dis_gastroenterology,22-42
2.1849674761819666,ridge,Single,dis_dermatology,1-7
1.2745814140400993,ridge,Single,dis_dermatology,1-7
1.9850784268617119,ridge,Single,dis_dermatology,1-7
1.5715004977486449,ridge,Single,dis_dermatology,1-7
2.0330739822604267,ridge,Single,dis_dermatology,1-7
1.143983495971779,ridge,Single,dis_dermatology,1-7
2.510564198879542,ridge,Single,dis_dermatology,1-7
2.0619187831546095,ridge,Single,dis_dermatology,1-7
1.476943107125569,ridge,Single,dis_dermatology,1-7
4.028094506254375,ridge,Single,dis_dermatology,1-7
1.5287311675372226,ridge,Single,dis_dermatology,1-7
1.2832027459720643,ridge,Single,dis_dermatology,1-7
2.0605096722150753,ridge,Single,dis_dermatology,1-7
2.1381315047171063,ridge,Single,dis_dermatology,1-7
2.015046702223776,ridge,Single,dis_dermatology,1-7
3.1692267421388687,ridge,Single,dis_dermatology,1-7
1.2090222378485986,ridge,Single,dis_dermatology,1-7
4.094786488958674,ridge,Single,dis_dermatology,1-7
2.7162664926428195,ridge,Single,dis_dermatology,1-7
1.882272680799685,ridge,Single,dis_dermatology,1-7
1.4013438451253173,ridge,Single,dis_dermatology,1-7
1.2133934591126372,ridge,Single,dis_dermatology,1-7
1.4061060724499577,ridge,Single,dis_dermatology,1-7
3.0931831543933717,ridge,Single,dis_dermatology,1-7
1.311389850068156,ridge,Single,dis_dermatology,1-7
2.5649785867245565,ridge,Single,dis_dermatology,1-7
2.4261406542651676,ridge,Single,dis_dermatology,1-7
2.0611646808951365,ridge,Single,dis_dermatology,1-7
3.545909498683255,ridge,Single,dis_dermatology,1-7
2.7993520779773062,ridge,Single,dis_dermatology,1-7
3.875176319687646,ridge,Multi,dis_dermatology,1-7
3.1571287761019526,ridge,Multi,dis_dermatology,1-7
4.157242094965367,ridge,Multi,dis_dermatology,1-7
4.401689906094139,ridge,Multi,dis_dermatology,1-7
4.445587449651837,ridge,Multi,dis_dermatology,1-7
3.518582611631381,ridge,Multi,dis_dermatology,1-7
3.927886041220494,ridge,Multi,dis_dermatology,1-7
3.4069169723636685,ridge,Multi,dis_dermatology,1-7
4.22142555766972,ridge,Multi,dis_dermatology,1-7
4.670883358251116,ridge,Multi,dis_dermatology,1-7
2.9516407062797376,ridge,Multi,dis_dermatology,1-7
4.176475041539104,ridge,Multi,dis_dermatology,1-7
4.589726696016717,ridge,Multi,dis_dermatology,1-7
4.348612263556929,ridge,Multi,dis_dermatology,1-7
3.9623492663027013,ridge,Multi,dis_dermatology,1-7
5.376509959188397,ridge,Multi,dis_dermatology,1-7
3.9498808416051614,ridge,Multi,dis_dermatology,1-7
3.560602764858757,ridge,Multi,dis_dermatology,1-7
3.0864079418112875,ridge,Multi,dis_dermatology,1-7
4.825662421037394,ridge,Multi,dis_dermatology,1-7
3.2053873179149823,ridge,Multi,dis_dermatology,1-7
3.6818679788044553,ridge,Multi,dis_dermatology,1-7
3.858012946618616,ridge,Multi,dis_dermatology,1-7
3.8728693982433513,ridge,Multi,dis_dermatology,1-7
4.065044100276048,ridge,Multi,dis_dermatology,1-7
5.074934500013181,ridge,Multi,dis_dermatology,1-7
4.03127262889524,ridge,Multi,dis_dermatology,1-7
3.2846795240255178,ridge,Multi,dis_dermatology,1-7
3.745455017653563,ridge,Multi,dis_dermatology,1-7
5.415547466820043,ridge,Multi,dis_dermatology,1-7
0.8194474226681211,ridge,Single,dis_dermatology,8-14
1.7838303429400326,ridge,Single,dis_dermatology,8-14
1.3973761461288616,ridge,Single,dis_dermatology,8-14
0.8565806959720711,ridge,Single,dis_dermatology,8-14
1.2914784250883198,ridge,Single,dis_dermatology,8-14
3.041327917442072,ridge,Single,dis_dermatology,8-14
1.6165930225335754,ridge,Single,dis_dermatology,8-14
1.9138761623297746,ridge,Single,dis_dermatology,8-14
2.356254696861378,ridge,Single,dis_dermatology,8-14
1.9877948824808584,ridge,Single,dis_dermatology,8-14
1.106107862319249,ridge,Single,dis_dermatology,8-14
3.1918071574690106,ridge,Single,dis_dermatology,8-14
2.089085376756407,ridge,Single,dis_dermatology,8-14
2.483378146237818,ridge,Single,dis_dermatology,8-14
1.9986696214602915,ridge,Single,dis_dermatology,8-14
1.401119422501711,ridge,Single,dis_dermatology,8-14
3.2490003034033363,ridge,Single,dis_dermatology,8-14
2.02842535559589,ridge,Single,dis_dermatology,8-14
2.8269967857534235,ridge,Single,dis_dermatology,8-14
1.2851864259073413,ridge,Single,dis_dermatology,8-14
1.2873260255117898,ridge,Single,dis_dermatology,8-14
1.9059816358879473,ridge,Single,dis_dermatology,8-14
2.20694816742283,ridge,Single,dis_dermatology,8-14
1.1802921006634954,ridge,Single,dis_dermatology,8-14
2.5393815787672698,ridge,Single,dis_dermatology,8-14
1.3856350312310644,ridge,Single,dis_dermatology,8-14
2.0946419390688473,ridge,Single,dis_dermatology,8-14
2.2655098570866192,ridge,Single,dis_dermatology,8-14
2.745242354229113,ridge,Single,dis_dermatology,8-14
3.0915420301711225,ridge,Single,dis_dermatology,8-14
2.9632160611216753,ridge,Multi,dis_dermatology,8-14
3.7313914926396166,ridge,Multi,dis_dermatology,8-14
3.6589996493067076,ridge,Multi,dis_dermatology,8-14
3.1993270662111426,ridge,Multi,dis_dermatology,8-14
3.448614945396648,ridge,Multi,dis_dermatology,8-14
3.762046632385975,ridge,Multi,dis_dermatology,8-14
3.914660554239251,ridge,Multi,dis_dermatology,8-14
3.9384072456070585,ridge,Multi,dis_dermatology,8-14
3.567237293028342,ridge,Multi,dis_dermatology,8-14
3.6187938732516156,ridge,Multi,dis_dermatology,8-14
3.7526332342559634,ridge,Multi,dis_dermatology,8-14
5.1304248226139535,ridge,Multi,dis_dermatology,8-14
4.813463071756745,ridge,Multi,dis_dermatology,8-14
4.083069400065496,ridge,Multi,dis_dermatology,8-14
3.613753769954609,ridge,Multi,dis_dermatology,8-14
4.2988634064830915,ridge,Multi,dis_dermatology,8-14
3.154800728707643,ridge,Multi,dis_dermatology,8-14
3.4521348635190683,ridge,Multi,dis_dermatology,8-14
3.692719716900908,ridge,Multi,dis_dermatology,8-14
3.3193013868644576,ridge,Multi,dis_dermatology,8-14
4.185915655365183,ridge,Multi,dis_dermatology,8-14
3.9192797945928324,ridge,Multi,dis_dermatology,8-14
4.135785478619477,ridge,Multi,dis_dermatology,8-14
3.482669821982841,ridge,Multi,dis_dermatology,8-14
4.2392600492229615,ridge,Multi,dis_dermatology,8-14
4.024727749299982,ridge,Multi,dis_dermatology,8-14
2.5754003241236396,ridge,Multi,dis_dermatology,8-14
3.638785916535963,ridge,Multi,dis_dermatology,8-14
3.8672213559204027,ridge,Multi,dis_dermatology,8-14
4.883236950026466,ridge,Multi,dis_dermatology,8-14
1.7048216445601085,ridge,Single,dis_dermatology,15-21
1.8773107176353334,ridge,Single,dis_dermatology,15-21
1.4460632363699406,ridge,Single,dis_dermatology,15-21
2.1186458748573895,ridge,Single,dis_dermatology,15-21
1.1304490765469086,ridge,Single,dis_dermatology,15-21
2.041906313170241,ridge,Single,dis_dermatology,15-21
2.2469484811120206,ridge,Single,dis_dermatology,15-21
1.6659368674954333,ridge,Single,dis_dermatology,15-21
3.3656919575049815,ridge,Single,dis_dermatology,15-21
1.57417106305453,ridge,Single,dis_dermatology,15-21
3.157101438510369,ridge,Single,dis_dermatology,15-21
1.9849711782639654,ridge,Single,dis_dermatology,15-21
1.7696647874176545,ridge,Single,dis_dermatology,15-21
1.4296798294189976,ridge,Single,dis_dermatology,15-21
2.8217481096984742,ridge,Single,dis_dermatology,15-21
2.339884731182643,ridge,Single,dis_dermatology,15-21
3.9765646940397654,ridge,Single,dis_dermatology,15-21
2.971160280281076,ridge,Single,dis_dermatology,15-21
1.7033389732796567,ridge,Single,dis_dermatology,15-21
1.198369579782225,ridge,Single,dis_dermatology,15-21
1.3286386416014457,ridge,Single,dis_dermatology,15-21
1.27499137964307,ridge,Single,dis_dermatology,15-21
3.234753331268488,ridge,Single,dis_dermatology,15-21
1.3558272046412205,ridge,Single,dis_dermatology,15-21
1.8482832884821592,ridge,Single,dis_dermatology,15-21
2.4259593046105,ridge,Single,dis_dermatology,15-21
1.3182569728189553,ridge,Single,dis_dermatology,15-21
3.595896174997204,ridge,Single,dis_dermatology,15-21
1.7340553790759456,ridge,Single,dis_dermatology,15-21
3.693971038325276,ridge,Single,dis_dermatology,15-21
3.3999148287469985,ridge,Multi,dis_dermatology,15-21
4.47802170429652,ridge,Multi,dis_dermatology,15-21
4.0583121642874085,ridge,Multi,dis_dermatology,15-21
4.570572272895048,ridge,Multi,dis_dermatology,15-21
3.4289532167497265,ridge,Multi,dis_dermatology,15-21
4.72496063346817,ridge,Multi,dis_dermatology,15-21
3.3096210267078385,ridge,Multi,dis_dermatology,15-21
4.064045959282523,ridge,Multi,dis_dermatology,15-21
4.63997669996949,ridge,Multi,dis_dermatology,15-21
3.2236465035265813,ridge,Multi,dis_dermatology,15-21
5.029329911464505,ridge,Multi,dis_dermatology,15-21
4.4913085946236535,ridge,Multi,dis_dermatology,15-21
3.1142506428369217,ridge,Multi,dis_dermatology,15-21
3.495217017166188,ridge,Multi,dis_dermatology,15-21
4.875393215788327,ridge,Multi,dis_dermatology,15-21
3.5861729005710052,ridge,Multi,dis_dermatology,15-21
3.809999592050064,ridge,Multi,dis_dermatology,15-21
3.7388727894433935,ridge,Multi,dis_dermatology,15-21
4.7663004742755515,ridge,Multi,dis_dermatology,15-21
3.849472168780099,ridge,Multi,dis_dermatology,15-21
3.9146609188513666,ridge,Multi,dis_dermatology,15-21
3.853086126697099,ridge,Multi,dis_dermatology,15-21
3.364689587591381,ridge,Multi,dis_dermatology,15-21
3.655729932352758,ridge,Multi,dis_dermatology,15-21
4.434939154018762,ridge,Multi,dis_dermatology,15-21
3.9762090347358123,ridge,Multi,dis_dermatology,15-21
3.6399048938110767,ridge,Multi,dis_dermatology,15-21
3.1219284505190967,ridge,Multi,dis_dermatology,15-21
4.478786403619491,ridge,Multi,dis_dermatology,15-21
4.9217324394543835,ridge,Multi,dis_dermatology,15-21
1.743951164729267,ridge,Single,dis_dermatology,22-42
1.5852299487669104,ridge,Single,dis_dermatology,22-42
1.4606630385931294,ridge,Single,dis_dermatology,22-42
2.0080389978735758,ridge,Single,dis_dermatology,22-42
2.3850368663050885,ridge,Single,dis_dermatology,22-42
1.838538641307896,ridge,Single,dis_dermatology,22-42
2.1492715215344154,ridge,Single,dis_dermatology,22-42
2.6093490620740964,ridge,Single,dis_dermatology,22-42
1.493793320738962,ridge,Single,dis_dermatology,22-42
2.1798456597754585,ridge,Single,dis_dermatology,22-42
1.8359915235757918,ridge,Single,dis_dermatology,22-42
1.9534371428440187,ridge,Single,dis_dermatology,22-42
2.2803563995218554,ridge,Single,dis_dermatology,22-42
1.9990333470851331,ridge,Single,dis_dermatology,22-42
2.351659737595625,ridge,Single,dis_dermatology,22-42
2.8908037437006575,ridge,Single,dis_dermatology,22-42
2.463090032669451,ridge,Single,dis_dermatology,22-42
1.8220760909050755,ridge,Single,dis_dermatology,22-42
1.3014274507258257,ridge,Single,dis_dermatology,22-42
1.4828088398368084,ridge,Single,dis_dermatology,22-42
1.8505456782897205,ridge,Single,dis_dermatology,22-42
2.162725219988694,ridge,Single,dis_dermatology,22-42
1.8110282844231906,ridge,Single,dis_dermatology,22-42
1.9287236939001575,ridge,Single,dis_dermatology,22-42
1.8547043207879343,ridge,Single,dis_dermatology,22-42
2.176922233667349,ridge,Single,dis_dermatology,22-42
2.9277208923326694,ridge,Single,dis_dermatology,22-42
2.4980513371180586,ridge,Single,dis_dermatology,22-42
3.5121941663858998,ridge,Single,dis_dermatology,22-42
3.720433394217866,ridge,Single,dis_dermatology,22-42
4.042079695793331,ridge,Multi,dis_dermatology,22-42
3.9995928569817987,ridge,Multi,dis_dermatology,22-42
3.8153221764591865,ridge,Multi,dis_dermatology,22-42
3.7742046772186266,ridge,Multi,dis_dermatology,22-42
3.9709288781968337,ridge,Multi,dis_dermatology,22-42
3.810800418233634,ridge,Multi,dis_dermatology,22-42
3.998592878392809,ridge,Multi,dis_dermatology,22-42
3.9710015367417677,ridge,Multi,dis_dermatology,22-42
3.7490864536990123,ridge,Multi,dis_dermatology,22-42
4.623669080595063,ridge,Multi,dis_dermatology,22-42
4.412151601875051,ridge,Multi,dis_dermatology,22-42
3.979401916739756,ridge,Multi,dis_dermatology,22-42
4.142456723378557,ridge,Multi,dis_dermatology,22-42
4.1280334473347455,ridge,Multi,dis_dermatology,22-42
3.6702955727244944,ridge,Multi,dis_dermatology,22-42
3.3084544292081337,ridge,Multi,dis_dermatology,22-42
3.6329743576199283,ridge,Multi,dis_dermatology,22-42
3.6914602573890005,ridge,Multi,dis_dermatology,22-42
3.6844218773583193,ridge,Multi,dis_dermatology,22-42
3.954883593382802,ridge,Multi,dis_dermatology,22-42
3.8577561592729563,ridge,Multi,dis_dermatology,22-42
3.765144898398474,ridge,Multi,dis_dermatology,22-42
4.055778542683786,ridge,Multi,dis_dermatology,22-42
4.403161526371545,ridge,Multi,dis_dermatology,22-42
3.400972466004699,ridge,Multi,dis_dermatology,22-42
3.1348418557179785,ridge,Multi,dis_dermatology,22-42
3.853293222236563,ridge,Multi,dis_dermatology,22-42
4.422329941577978,ridge,Multi,dis_dermatology,22-42
4.576915786364985,ridge,Multi,dis_dermatology,22-42
4.398085130500818,ridge,Multi,dis_dermatology,22-42
4.598809893272225,ridge,Single,dis_gynaecology,1-7
1.2962461404534211,ridge,Single,dis_gynaecology,1-7
1.2843966546013248,ridge,Single,dis_gynaecology,1-7
3.3839365623536906,ridge,Single,dis_gynaecology,1-7
2.613760063992129,ridge,Single,dis_gynaecology,1-7
2.2302661441541494,ridge,Single,dis_gynaecology,1-7
2.835593346852655,ridge,Single,dis_gynaecology,1-7
1.7744221807377787,ridge,Single,dis_gynaecology,1-7
2.3367925273945427,ridge,Single,dis_gynaecology,1-7
1.5998560183260235,ridge,Single,dis_gynaecology,1-7
2.101568159759731,ridge,Single,dis_gynaecology,1-7
2.936966196065867,ridge,Single,dis_gynaecology,1-7
3.2019120368472054,ridge,Single,dis_gynaecology,1-7
1.9844066744928701,ridge,Single,dis_gynaecology,1-7
3.041334416065424,ridge,Single,dis_gynaecology,1-7
3.7785423217042817,ridge,Single,dis_gynaecology,1-7
1.8417065999925846,ridge,Single,dis_gynaecology,1-7
2.069790508965841,ridge,Single,dis_gynaecology,1-7
1.861133816368943,ridge,Single,dis_gynaecology,1-7
2.1867950629665693,ridge,Single,dis_gynaecology,1-7
2.1331530179342866,ridge,Single,dis_gynaecology,1-7
1.9508841796371905,ridge,Single,dis_gynaecology,1-7
1.9366020383160818,ridge,Single,dis_gynaecology,1-7
2.1198301093374896,ridge,Single,dis_gynaecology,1-7
1.6305282081523351,ridge,Single,dis_gynaecology,1-7
1.426019327908298,ridge,Single,dis_gynaecology,1-7
2.178503227391355,ridge,Single,dis_gynaecology,1-7
1.7641676656025957,ridge,Single,dis_gynaecology,1-7
2.7784412379339334,ridge,Single,dis_gynaecology,1-7
1.9914420882149586,ridge,Single,dis_gynaecology,1-7
5.098643359310627,ridge,Multi,dis_gynaecology,1-7
1.770558881908801,ridge,Multi,dis_gynaecology,1-7
2.004805792381931,ridge,Multi,dis_gynaecology,1-7
2.811523105154628,ridge,Multi,dis_gynaecology,1-7
2.8794788479759776,ridge,Multi,dis_gynaecology,1-7
2.5836549990257893,ridge,Multi,dis_gynaecology,1-7
2.8215769284967425,ridge,Multi,dis_gynaecology,1-7
1.5867805393500587,ridge,Multi,dis_gynaecology,1-7
2.630852344675426,ridge,Multi,dis_gynaecology,1-7
1.9212673703493428,ridge,Multi,dis_gynaecology,1-7
2.164783332979604,ridge,Multi,dis_gynaecology,1-7
3.1742169123459383,ridge,Multi,dis_gynaecology,1-7
3.386476683178941,ridge,Multi,dis_gynaecology,1-7
2.8975057313389945,ridge,Multi,dis_gynaecology,1-7
3.4292148012885417,ridge,Multi,dis_gynaecology,1-7
2.911319637541894,ridge,Multi,dis_gynaecology,1-7
2.497508928134775,ridge,Multi,dis_gynaecology,1-7
1.757534555929771,ridge,Multi,dis_gynaecology,1-7
1.8510412156240892,ridge,Multi,dis_gynaecology,1-7
2.7595627351687875,ridge,Multi,dis_gynaecology,1-7
2.221627428330285,ridge,Multi,dis_gynaecology,1-7
2.6697251899345895,ridge,Multi,dis_gynaecology,1-7
2.1137151874746505,ridge,Multi,dis_gynaecology,1-7
2.9120778656106125,ridge,Multi,dis_gynaecology,1-7
1.6659655462321596,ridge,Multi,dis_gynaecology,1-7
2.2996199430112343,ridge,Multi,dis_gynaecology,1-7
2.681504704076715,ridge,Multi,dis_gynaecology,1-7
2.657005822203821,ridge,Multi,dis_gynaecology,1-7
2.267255777428435,ridge,Multi,dis_gynaecology,1-7
1.7338429899860053,ridge,Multi,dis_gynaecology,1-7
3.2260029413972586,ridge,Single,dis_gynaecology,8-14
1.409359634099448,ridge,Single,dis_gynaecology,8-14
3.7326512085991834,ridge,Single,dis_gynaecology,8-14
2.4204538463093557,ridge,Single,dis_gynaecology,8-14
2.451674728773138,ridge,Single,dis_gynaecology,8-14
2.5575420600913037,ridge,Single,dis_gynaecology,8-14
1.3272425913039392,ridge,Single,dis_gynaecology,8-14
2.6096213021517563,ridge,Single,dis_gynaecology,8-14
1.0894015626479026,ridge,Single,dis_gynaecology,8-14
2.3443337310376626,ridge,Single,dis_gynaecology,8-14
1.4215242058812696,ridge,Single,dis_gynaecology,8-14
3.413245194974587,ridge,Single,dis_gynaecology,8-14
1.6165483964491087,ridge,Single,dis_gynaecology,8-14
